"","content","评论时段"
"198","叮当陪了大雄80年在大雄临死前他对叮说:“我走之后你就回到属于你的地方吧！”叮当同意了！大雄死后…叮当用时光机回到了80年前，对小时候的大雄说:“大雄你好，我叫叮当。”每次看到这个段子都好感动，----人生若只如初见朋友也好，爱人也罢，如果累了，我们就回到第一天见面的时候。","2017-2019"
"199","感觉马上会有女朋友的是你的错觉~[吐舌]","2017-2019"
"200","“放弃一个喜欢的人是什么感觉？”“我不删你好友，不拖你进黑名单，不取消关注，也不删你电话。我要做的就是，不愠不火，不冷不热，不悲不喜。我就是要你看着我的一切我所有的动态，都与你无关却又在你身边不吵不闹阴魂不散。”","2017-2019"
"201","曾经赌气的和他分手，后来觉得自己有点任性，隔空的放了这首歌给他，结果，他又回来了，我问他，你肿么又回来了，他说他是球，滚来滚去的，让滚就滚，让滚回来就滚回来，[大哭]那时候的爱就是这样简单。。","早期"
"202","这个歌就像一个做错事的小孩子一只手抹着哭出来的鼻涕，一只手死死地拉着对方，楚楚可怜的唱给对方","早期"
"203","花儿十周年的演唱会上，观众和他们一起唱着这首歌，唱着唱着，大张伟就哭了，几度哽咽到唱不下去，旁边的郭阳默默地拿出手机对着台下万千观众拍了数张。“我们能不能不分手亲爱的别走”我觉得花儿有一天会回来的吧，因为时至今日，他们的微博名字前还有着“花儿”。","早期"
"204","贝儿冒险私下里他说我十五岁就想过死亡，韩雪问，那你的歌为什么那么开心，他说，因为我太痛苦了，所以写出来的歌那么快乐。好心疼[流泪]","早期"
"205","以前听过花儿的大小孩儿都特么回来了。","早期"
"206","一个人是快活，两个人才是生活，你明白吗[哀伤][哀伤]","早期"
"207","不由自主的切换到情歌王节奏中?","早期"
"208","我觉得黎明是四大天王里最帅的","早期"
"209","这首是哥的拿手，唱了有十年，可还是单身狗","早期"
"210","記得初中的時候我的同桌是一個呆呆的男生他完全不是我喜歡的類型不高也不帥但是就是喜歡依賴他直到他唱了這首歌給我聽我才知道原來他也喜歡我那時候的感情真的只是很純粹的什麼也不奢求的感情只是不想和他分開","早期"
"211","岁月冗长，人们都说所爱隔山海，山海不可平，但海有舟可渡，山有径可行，只要你愿意，只要，你与我心意相通，山海，亦可平。","2017-2019"
"212","昨天终于鼓起勇气请自己一直暗恋的女生吃饭，吃到一半时，猛然发现钱包不见了，实在没办法，只好硬着头皮向她开口说话，我吞吞吐吐的说：“我…我…”这时她涨红着脸说：“我也喜欢你。。。”","2017-2019"
"213","这是等你的第五年了吧，期间不乏有人追过我，我也想尝试着放弃你，尝试着接受别人，但我每次尝试着从心里把你去除，但多次以后我发现，我竟要割掉心，才能与你了断，但我不想没心没肺的活着，我想爱我所爱，恨我所恨，所以我注定还要等你，所以你注定还是会不爱我！没关系，我习惯了，我等风也等你","2017-2019"
"214","我以前听说“所爱隔山海，山海不可平”的时候是嗤之以鼻的。我以为海有舟可渡，山有路可行.此爱翻山海，山海亦可平。也坚信“郎心自有一双脚，隔山隔海会归来”。后来我才知道，在跋山涉水时，在渡海越岭时，早就失散，再不复还。“所爱隔山海.山海不可平.山海亦可平.难平是人心。”","2017-2019"
"215","故事还长，你先别慌。我就在这里，等风也等你","2017-2019"
"216","我还是忍不住想普及一下。。这张专辑是她自己在家搭了个棚子自己录的那段时间没公司所以效果不是很好","早期"
"217","过去唱快歌觉得浅，现在唱走心的又有点小众，小嗓吃亏了，当年负面消息多错过红的年纪，现在年纪大了除非像我是歌手那样回炉再炒，不然也就这样了，有点可惜，有很多好歌。","早期"
"218","不收藏了，有人点，我就回来听听","2020及以后"
"219","这首歌真的是个感性的女孩子听到立马就会收藏的[流泪]","2020及以后"
"220","很多年前，我在婺源写生的时候，晚上在一个酒吧一个女生哭着唱完这首歌，至今记得她哭得稀里哗啦却坚持要唱完的模样","早期"
"221","小时候枕头上都是口水长大后枕头上都是泪水小时候微笑是一种心情长大后微笑是一种表情小时候哭着哭着就笑了长大后笑着笑着就哭了我们终于到了小时候最羡慕的年纪却没能成为小时候最想成为的人.","2017-2019"
"222","我于杀戮中盛放亦如黎明中的花朵","2017-2019"
"223","夜叉子的思念，你的怀念，我的回念[爱心]","2017-2019"
"224","求歌词只为了那一句“我爱你[爱心]”","2017-2019"
"225","爱过就是爱过，错过就是错过，爱情的故事最终还是选择大结局[心碎]","2017-2019"
"226","我花钱是一个大手大脚的人，平时一有钱就买衣服裤子鞋子，也会买一些演唱会和音乐节的门票，放假了就出去旅游，所以我平日里根本存不下钱，但是这次为了悄悄去和你告白，我存下钱买了去你那里的火车票，没有准备回来的火车票。老侯，你要在辽宁等我，我要用尽我的一切奔向你了。","2017-2019"
"227","周笔畅是内陆少见的实力唱将了。看见她的私信。直接红心就好。","2017-2019"
"228","听到那句“没有人该孤单啊，你有我啊呜”我一个大男人竟然想哭?！！！","2017-2019"
"229","想去二刷。我是一个学音乐的人。当我看到她们放了暑假家长都不理解为什么还要坚持的时候。这首歌一出来，瞬间泪崩。我也特别喜欢二次元。因为我喜欢啊。我喜欢我的琴。我喜欢唱歌。我喜欢古风。我不管别人理不理解。这是我喜欢并想去守护坚持的东西。我不会放弃。我喜欢民乐。这是我的坚守啊。","2017-2019"
"230","“再好的高中也有混子，再差的中职校也有人挑灯夜读，谁也别瞧不起谁”","2020及以后"
"231","评论都是告白的，妈的我活的好惨，连个喜欢的人都没有","早期"
"232","品冠版本就是，我爱你，我知道你已经不爱我了，但我还是会默默爱你的","早期"
"233","陈先生，4年了，我终于要跟你说我也找到了真心疼我的那个人了，今年冬天我就要嫁给他。我要把过去放在你那儿的心收回来了，请你继续幸福，好好工作生活。从今往后我不再爱你了。珍重。","早期"
"234","我觉得你看不到我写在这里。如果你不愿让我一个人就陪着我。从来没有走远从来没有离开。一直都在原地等你。我不需要未来的那个人我要的就是你只是你。下段旅程要么你陪我一起走要么我就自己走。你不在不会完整。","早期"
"235","五月天版本的是撕心裂肺的心疼，品冠是淡淡的忧伤，绅士版本?","早期"
"236","有人问我思念到极致是什么感觉。我曾经发了句晚安给他一晚上醒来四次看手机。就是那种可怕的朦朦胧胧的意识梦里都梦到他好像回了我信息然后意识带我从梦境里挣扎出来立马去翻看手机。你看这大概就是思念深入骨髓竟连梦境都不愿放过了吧。我没有故事我没有故事","早期"
"237","我吃完了一个五斤的西瓜，也没等到回复我的信息，我想，这应该不是你不够喜欢我，而是这西瓜不够大。","早期"
"238","妈的，前奏一出来我以为《月光下的凤尾竹》……","早期"
"239","《嫁给我》是继《她》《态爱》之后的三部曲终结章，也是我个人对感情的观点，我一直觉得对于女孩子来讲，最重要的三个字不是我爱你，而是嫁给我?——吴文青树?","早期"
"240","刚刚在车上打开网易云听着这首歌！然后我边上一女孩我同时打开听着这首歌！然后我们看到彼此的歌单，相视一笑！我竟然脸红了.........","2017-2019"
"241","”你听什么歌呢？““歌名太长太难说了”“那就说前几个字吧~”“我喜欢你。。。”","2017-2019"
"242","“你听什么歌呢？”“我喜欢你胜过削好的水果周末的零食延后的死线冰镇西瓜正中间的那一口肆无忌惮的赖床和……”“滚！”","2017-2019"
"243","歌名《我喜欢你胜过削好的水果周末的零食延后的死线冰镇西瓜正中间的那一口肆无忌惮的赖床和空调房里盖棉被的感觉但我就是不敢告诉你》不谢[大哭]","2017-2019"
"244","有没有人跟我一样盯着滚动的歌名直到看完?","2017-2019"
"245","作者一定是想简洁歌名的，想了很久，到头来却舍不得删掉一个字。","2017-2019"
"246","山楂果落了酸了坟里的魂","早期"
"247","我喜欢一个妹子六年了吧，之前在她看来我们只是好朋友，她交过几任，约过几次，基本我都知道，我们躺一起她跟我说她的一切，我只能听着，但是我爱她，不管她为了其他男人作贱自己，我都爱她，今年她22，我23，她叫我等她到三十，我未婚她未嫁，就在一起，我想也没想就答应了，这就是我的名字来由","2017-2019"
"248","北漂狗，2016年十一月十一日。周五下班回天津见一个多月没见的女友，火车还特么坐错了。最后晚到了两个小时，她就在候车厅等了两小时。她胖了，一米七的个头123斤，高中时才一百斤。一路总嘟嘟囔囔要减肥，我让他别减。老子自豪，因为是我把她养胖的。嗯？你说今天想吃火锅？走~~~[大笑]","早期"
"249","希望每一份婚姻都是因为爱情","早期"
"250","她结婚了，我看着她的手，牵起他的手，十指紧扣；音乐响了，我看着她的唇，吻上他的唇，红线共连；誓言念了，我看着她的眼，凝视他的眼，一生相牵；洞房入了，我知道她的腿，缠上他的腿，如痴如醉；梦里上演过无数次的画面，破碎成穿心的利剑，合着飞溅的血花，将我自己的生命，全都献给她和她的他！","早期"
"251","真幸运，长得好看的你也喜欢房东的猫听下去，会更可爱的你[亲亲][亲亲]","2017-2019"
"252","最开心的事是为赶热夏珠海场提前两小时赶过去飞奔过马路隐隐约约听到你们的彩排声一股莫名的力量带我们冲进去找到了入口前排坐下不想打扰傻傻的看着你们就像多年未见的老朋友","2017-2019"
"253","我靠你的梦为养料，在孤幻中踽踽独行孑然一身[爱心]","2017-2019"
"254","我也开始慢慢习惯，有苦自咽。","2017-2019"
"255","未来的你情人节快乐少做点对不起我的事。感激不尽?","2017-2019"
